iter	Passed	Remaining
4776	112087	5232
4777	112110	5209
4778	112136	5185
4779	112160	5162
4780	112185	5138
4781	112208	5115
4782	112231	5091
4783	112256	5068
4784	112279	5044
4785	112305	5021
4786	112329	4998
4787	112353	4974
4788	112377	4951
4789	112400	4927
4790	112424	4904
4791	112450	4880
4792	112473	4857
4793	112496	4834
4794	112520	4810
4795	112543	4787
4796	112568	4763
4797	112593	4740
4798	112619	4716
4799	112642	4693
4800	112667	4670
4801	112693	4646
4802	112719	4623
4803	112746	4599
4804	112769	4576
4805	112792	4553
4806	112817	4529
4807	112842	4506
4808	112867	4482
4809	112891	4459
4810	112915	4435
4811	112938	4412
4812	112963	4388
4813	112986	4365
4814	113011	4342
4815	113035	4318
4816	113058	4295
4817	113081	4271
4818	113104	4248
4819	113129	4224
4820	113153	4201
4821	113178	4177
4822	113202	4154
4823	113226	4131
4824	113250	4107
4825	113275	4084
4826	113298	4060
4827	113323	4037
4828	113349	4013
4829	113374	3990
4830	113397	3966
4831	113420	3943
4832	113443	3919
4833	113466	3896
4834	113490	3873
4835	113516	3849
4836	113541	3826
4837	113564	3802
4838	113587	3779
4839	113611	3755
4840	113634	3732
4841	113659	3708
4842	113681	3685
4843	113704	3661
4844	113730	3638
4845	113755	3614
4846	113777	3591
4847	113804	3568
4848	113826	3544
4849	113849	3521
4850	113873	3497
4851	113898	3474
4852	113923	3450
4853	113950	3427
4854	113973	3403
4855	113998	3380
4856	114023	3357
4857	114046	3333
4858	114068	3310
4859	114090	3286
4860	114115	3263
4861	114140	3239
4862	114162	3216
4863	114185	3192
4864	114210	3169
4865	114233	3145
4866	114258	3122
4867	114284	3098
4868	114310	3075
4869	114332	3051
4870	114355	3028
4871	114379	3005
4872	114402	2981
4873	114426	2958
4874	114451	2934
4875	114477	2911
4876	114500	2887
4877	114523	2864
4878	114547	2840
4879	114572	2817
4880	114596	2793
4881	114621	2770
4882	114644	2746
4883	114669	2723
4884	114692	2700
4885	114714	2676
4886	114737	2653
4887	114762	2629
4888	114785	2606
4889	114810	2582
4890	114833	2559
4891	114856	2535
4892	114879	2512
4893	114905	2488
4894	114928	2465
4895	114951	2441
4896	114976	2418
4897	115000	2394
4898	115024	2371
4899	115051	2347
4900	115074	2324
4901	115098	2301
4902	115123	2277
4903	115146	2254
4904	115168	2230
4905	115195	2207
4906	115220	2183
4907	115242	2160
4908	115267	2136
4909	115291	2113
4910	115316	2089
4911	115341	2066
4912	115365	2042
4913	115388	2019
4914	115413	1995
4915	115437	1972
4916	115463	1949
4917	115488	1925
4918	115514	1902
4919	115539	1878
4920	115566	1855
4921	115590	1831
4922	115614	1808
4923	115636	1784
4924	115662	1761
4925	115684	1737
4926	115710	1714
4927	115733	1690
4928	115759	1667
4929	115782	1643
4930	115807	1620
4931	115833	1597
4932	115856	1573
4933	115879	1550
4934	115902	1526
4935	115927	1503
4936	115953	1479
4937	115978	1456
4938	116003	1432
4939	116025	1409
4940	116050	1385
4941	116077	1362
4942	116100	1338
4943	116125	1315
4944	116150	1291
4945	116175	1268
4946	116200	1244
4947	116225	1221
4948	116250	1197
4949	116275	1174
4950	116300	1151
4951	116323	1127
4952	116348	1104
4953	116371	1080
4954	116395	1057
4955	116417	1033
4956	116440	1010
4957	116464	986
4958	116488	963
4959	116511	939
4960	116534	916
4961	116557	892
4962	116583	869
4963	116608	845
4964	116632	822
4965	116655	798
4966	116678	775
4967	116700	751
4968	116724	728
4969	116751	704
4970	116776	681
4971	116800	657
4972	116825	634
4973	116848	610
4974	116874	587
4975	116898	563
4976	116924	540
4977	116949	516
4978	116971	493
4979	116994	469
4980	117019	446
4981	117042	422
4982	117067	399
4983	117091	375
4984	117115	352
4985	117139	328
4986	117163	305
4987	117187	281
4988	117211	258
4989	117237	234
4990	117260	211
4991	117283	187
4992	117306	164
4993	117330	140
4994	117354	117
4995	117378	93
4996	117403	70
4997	117428	46
4998	117452	23
4999	117475	0
